Product_ID,Product_Name,Category,Supplier_Name,Order_Date,Delivery_Date,Stock_Quantity,Reorder_Level,Units_Sold,Purchase_Cost,Selling_Price,Warehouse_Location,Shipping_Time_Days
PROD12291,Shoes,Home Appliances,Supplier B,2023-05-20,2023-05-24,407,100,182,1305,1684,Mumbai,4
PROD12292,Tablet,Fashion,Supplier C,2023-07-14,2023-07-19,270,112,100,542,958,Chennai,5
PROD12293,TV,Fashion,Supplier C,2023-09-22,2023-09-27,204,144,114,508,932,Mumbai,5
PROD12294,Shoes,Electronics,Supplier C,2023-09-29,2023-09-30,256,143,22,321,538,Bangalore,1
PROD12295,Phone,Sports,Supplier A,2023-04-12,2023-04-18,229,99,23,660,1004,Bangalore,6
PROD12296,Fan,Sports,Supplier E,2024-04-23,2024-04-27,469,133,94,1097,1225,Delhi,4
PROD12297,Watch,Fashion,Supplier D,2024-12-02,2024-12-07,279,65,67,289,552,Mumbai,5
PROD12298,Phone,Electronics,Supplier E,2023-12-25,2023-12-31,492,144,285,1699,1840,Hyderabad,6
PROD12299,Tablet,Home Appliances,Supplier C,2023-06-05,2023-06-15,488,51,197,1820,2160,Delhi,10
PROD12300,TV,Fashion,Supplier E,2024-10-23,2024-10-27,346,98,144,927,985,Mumbai,4
PROD12301,Camera,Home Appliances,Supplier C,2024-02-27,2024-03-02,415,120,220,1903,2279,Bangalore,4
PROD12302,Camera,Sports,Supplier A,2023-07-19,2023-07-20,35,120,111,250,650,Mumbai,1
PROD12303,Mixer,Fashion,Supplier B,2023-07-24,2023-07-26,118,117,271,1984,2202,Mumbai,2
PROD12304,Mixer,Home Appliances,Supplier B,2024-11-21,2024-12-01,18,99,295,1505,1820,Hyderabad,10
PROD12305,Fan,Home Appliances,Supplier B,2023-06-26,2023-06-30,245,130,97,1374,1594,Bangalore,4
PROD12306,Camera,Electronics,Supplier C,2024-01-05,2024-01-12,330,89,292,1632,1754,Chennai,7
PROD12307,Mixer,Fashion,Supplier C,2024-08-02,2024-08-05,33,96,181,1250,1484,Hyderabad,3
PROD12308,Watch,Electronics,Supplier E,2024-12-03,2024-12-10,214,63,86,1959,2256,Delhi,7
PROD12309,Watch,Home Appliances,Supplier A,2024-11-07,2024-11-12,7,112,206,401,856,Hyderabad,5
PROD12310,Mixer,Sports,Supplier E,2023-04-21,2023-04-22,330,111,250,856,1086,Bangalore,1
PROD12311,Phone,Fashion,Supplier C,2023-10-14,2023-10-21,391,95,285,1376,1778,Mumbai,7
PROD12312,Tablet,Fashion,Supplier C,2024-07-31,2024-08-01,178,75,156,1090,1193,Bangalore,1
PROD12313,AC,Sports,Supplier B,2023-10-29,2023-11-08,402,68,285,380,614,Chennai,10
PROD12314,Laptop,Electronics,Supplier A,2023-03-02,2023-03-10,289,76,126,584,889,Chennai,8
PROD12315,TV,Fashion,Supplier C,2023-09-24,2023-09-28,452,60,222,1797,2010,Mumbai,4
PROD12316,Tablet,Fashion,Supplier B,2024-08-15,2024-08-23,3,130,168,1949,2240,Hyderabad,8
PROD12317,AC,Sports,Supplier B,2024-10-26,2024-10-30,477,148,108,1548,2011,Delhi,4
PROD12318,Mixer,Sports,Supplier B,2023-10-19,2023-10-23,180,106,203,1766,1865,Mumbai,4
PROD12319,Camera,Home Appliances,Supplier A,2023-11-07,2023-11-12,363,149,275,300,783,Hyderabad,5
PROD12320,Watch,Fashion,Supplier C,2024-09-08,2024-09-09,328,50,30,355,712,Hyderabad,1
PROD12321,Mixer,Fashion,Supplier B,2024-11-27,2024-12-01,182,117,255,1605,1867,Mumbai,4
PROD12322,Fan,Electronics,Supplier E,2023-10-31,2023-11-10,193,53,134,1795,2113,Hyderabad,10
PROD12323,Tablet,Home Appliances,Supplier D,2023-03-13,2023-03-17,453,115,46,222,387,Chennai,4
PROD12324,TV,Fashion,Supplier C,2023-02-27,2023-03-09,412,144,112,308,501,Bangalore,10
PROD12325,Tablet,Home Appliances,Supplier C,2024-12-06,2024-12-14,478,94,287,744,1000,Mumbai,8
PROD12326,Mixer,Fashion,Supplier D,2023-10-23,2023-11-02,325,120,10,1575,1674,Bangalore,10
PROD12327,AC,Electronics,Supplier E,2023-04-03,2023-04-12,119,79,173,961,1079,Bangalore,9
PROD12328,AC,Home Appliances,Supplier D,2023-04-03,2023-04-04,451,144,43,1405,1706,Chennai,1
PROD12329,Laptop,Electronics,Supplier A,2024-03-28,2024-03-29,231,110,117,1576,1728,Delhi,1
PROD12330,TV,Home Appliances,Supplier B,2023-07-23,2023-08-02,216,142,146,1236,1333,Chennai,10
PROD12331,Shoes,Electronics,Supplier B,2024-01-26,2024-01-27,140,82,227,1115,1279,Hyderabad,1
PROD12332,AC,Sports,Supplier C,2024-10-13,2024-10-16,297,72,272,285,541,Hyderabad,3
PROD12333,TV,Electronics,Supplier B,2024-02-23,2024-03-04,42,73,157,1873,2005,Delhi,10
PROD12334,TV,Electronics,Supplier E,2023-12-01,2023-12-08,242,121,75,1835,2134,Mumbai,7
PROD12335,Tablet,Electronics,Supplier B,2024-01-08,2024-01-16,196,108,146,849,1281,Mumbai,8
PROD12336,Mixer,Fashion,Supplier B,2024-06-14,2024-06-20,455,65,154,1596,1971,Mumbai,6
PROD12337,Camera,Sports,Supplier B,2024-07-25,2024-08-02,493,93,163,1578,1771,Mumbai,8
PROD12338,Laptop,Electronics,Supplier D,2024-10-05,2024-10-13,481,72,152,1552,1885,Delhi,8
PROD12339,Watch,Fashion,Supplier D,2023-04-27,2023-05-06,127,122,270,1133,1347,Hyderabad,9
PROD12340,Camera,Electronics,Supplier C,2023-11-17,2023-11-21,230,58,165,1838,2042,Hyderabad,4
PROD12341,Mixer,Sports,Supplier E,2023-01-01,2023-01-08,304,52,208,509,951,Hyderabad,7
PROD12342,Phone,Home Appliances,Supplier D,2024-12-10,2024-12-12,415,104,250,727,837,Delhi,2
PROD12343,Phone,Fashion,Supplier D,2024-06-06,2024-06-07,364,109,182,445,797,Mumbai,1
PROD12344,Tablet,Home Appliances,Supplier A,2024-10-08,2024-10-17,21,119,74,329,388,Hyderabad,9
PROD12345,Laptop,Electronics,Supplier E,2023-04-04,2023-04-14,456,62,29,1516,1694,Chennai,10
PROD12346,Phone,Electronics,Supplier D,2023-02-20,2023-02-21,309,58,208,1759,1893,Delhi,1
PROD12347,Fan,Home Appliances,Supplier A,2024-06-17,2024-06-27,247,119,248,1193,1409,Bangalore,10
PROD12348,AC,Home Appliances,Supplier D,2024-06-01,2024-06-06,74,73,85,676,1176,Hyderabad,5
PROD12349,Fan,Electronics,Supplier D,2024-10-07,2024-10-11,480,64,22,897,1364,Hyderabad,4
PROD12350,Watch,Electronics,Supplier B,2024-02-22,2024-02-25,300,83,37,762,1237,Hyderabad,3
PROD12351,Camera,Home Appliances,Supplier C,2023-11-13,2023-11-20,17,86,266,1734,2109,Mumbai,7
PROD12352,Shoes,Home Appliances,Supplier B,2023-09-17,2023-09-25,457,100,25,1792,2018,Chennai,8
PROD12353,Watch,Fashion,Supplier C,2023-01-21,2023-01-30,90,53,1,813,1250,Hyderabad,9
PROD12354,AC,Sports,Supplier A,2023-03-18,2023-03-27,270,102,170,1274,1562,Mumbai,9
PROD12355,Fan,Fashion,Supplier E,2024-01-03,2024-01-10,195,141,224,1360,1805,Mumbai,7
PROD12356,Shoes,Sports,Supplier D,2023-11-08,2023-11-10,401,96,99,260,593,Hyderabad,2
PROD12357,Camera,Electronics,Supplier A,2023-07-13,2023-07-18,361,96,66,361,734,Delhi,5
PROD12358,Tablet,Sports,Supplier A,2024-11-15,2024-11-23,95,129,160,1221,1558,Chennai,8
PROD12359,Camera,Fashion,Supplier D,2024-01-22,2024-02-01,137,79,131,853,1191,Delhi,10
PROD12360,AC,Electronics,Supplier E,2023-10-08,2023-10-13,62,73,201,1712,1927,Delhi,5
PROD12361,Mixer,Home Appliances,Supplier B,2023-05-19,2023-05-27,233,109,86,867,1242,Mumbai,8
PROD12362,Laptop,Fashion,Supplier C,2024-11-28,2024-12-01,444,149,5,260,379,Delhi,3
PROD12363,TV,Electronics,Supplier A,2024-12-14,2024-12-24,341,93,257,1944,2292,Delhi,10
PROD12364,Tablet,Electronics,Supplier B,2024-01-25,2024-02-03,344,136,175,1705,1883,Chennai,9
PROD12365,TV,Home Appliances,Supplier D,2024-08-05,2024-08-10,321,119,290,1292,1456,Mumbai,5
PROD12366,AC,Home Appliances,Supplier A,2023-04-10,2023-04-15,163,92,135,331,578,Delhi,5
PROD12367,Mixer,Electronics,Supplier C,2024-10-06,2024-10-10,202,81,184,896,1052,Hyderabad,4
PROD12368,Laptop,Fashion,Supplier C,2023-09-01,2023-09-03,159,54,210,1849,2159,Mumbai,2
PROD12369,Shoes,Home Appliances,Supplier D,2023-01-05,2023-01-13,291,62,159,1055,1466,Chennai,8
PROD12370,Fan,Fashion,Supplier D,2023-11-08,2023-11-10,344,127,275,1544,2016,Bangalore,2
PROD12371,Tablet,Fashion,Supplier A,2023-12-13,2023-12-20,477,145,43,1133,1458,Delhi,7
PROD12372,Watch,Home Appliances,Supplier E,2023-10-27,2023-11-06,82,148,225,1680,1875,Mumbai,10
PROD12373,Tablet,Electronics,Supplier C,2023-05-28,2023-06-07,470,136,2,1608,1998,Delhi,10
PROD12374,AC,Electronics,Supplier B,2024-03-07,2024-03-09,227,109,257,1480,1911,Delhi,2
PROD12375,Mixer,Fashion,Supplier C,2024-10-23,2024-10-27,319,136,61,1223,1318,Bangalore,4
PROD12376,TV,Electronics,Supplier C,2023-03-26,2023-03-27,495,56,185,616,1026,Delhi,1
PROD12377,Mixer,Fashion,Supplier D,2023-10-28,2023-11-03,424,108,220,1149,1608,Bangalore,6
PROD12378,Fan,Electronics,Supplier A,2023-07-23,2023-07-29,275,101,201,392,771,Hyderabad,6
PROD12379,TV,Electronics,Supplier E,2023-02-04,2023-02-06,16,134,112,1951,2312,Bangalore,2
PROD12380,Fan,Sports,Supplier D,2023-05-02,2023-05-04,418,125,120,1565,1894,Chennai,2
PROD12381,Laptop,Sports,Supplier C,2024-01-09,2024-01-19,260,60,182,803,1139,Delhi,10
PROD12382,TV,Sports,Supplier A,2024-04-25,2024-04-30,388,80,22,1494,1648,Mumbai,5
PROD12383,Shoes,Sports,Supplier B,2024-04-11,2024-04-16,135,108,235,780,1221,Hyderabad,5
PROD12384,Watch,Sports,Supplier C,2024-03-10,2024-03-19,190,134,42,569,863,Hyderabad,9
PROD12385,Mixer,Sports,Supplier B,2024-11-15,2024-11-24,267,96,188,1647,1937,Delhi,9
PROD12386,TV,Fashion,Supplier C,2024-10-24,2024-11-02,214,143,1,820,1120,Bangalore,9
PROD12387,AC,Electronics,Supplier B,2024-12-22,2025-01-01,270,121,95,471,625,Chennai,10
PROD12388,TV,Electronics,Supplier C,2024-07-23,2024-07-30,220,86,68,1804,1880,Hyderabad,7
PROD12389,AC,Sports,Supplier B,2024-04-18,2024-04-24,143,92,1,1997,2302,Mumbai,6
PROD12390,Laptop,Electronics,Supplier E,2023-10-08,2023-10-12,148,145,157,459,601,Bangalore,4
PROD12391,Fan,Home Appliances,Supplier E,2024-01-30,2024-02-01,141,54,206,243,456,Mumbai,2
PROD12392,AC,Sports,Supplier C,2023-04-14,2023-04-20,439,64,125,1651,1744,Mumbai,6
PROD12393,Tablet,Sports,Supplier D,2023-06-11,2023-06-16,203,54,85,1357,1764,Chennai,5
PROD12394,Fan,Home Appliances,Supplier A,2024-08-13,2024-08-16,368,109,166,1213,1492,Chennai,3
PROD12395,Laptop,Home Appliances,Supplier C,2023-06-23,2023-07-01,6,84,57,621,856,Mumbai,8
PROD12396,TV,Home Appliances,Supplier A,2024-02-18,2024-02-27,338,85,213,1433,1528,Hyderabad,9
PROD12397,Camera,Electronics,Supplier C,2023-01-25,2023-01-29,482,96,226,1517,1882,Delhi,4
PROD12398,Watch,Fashion,Supplier D,2024-10-01,2024-10-03,404,107,113,878,1054,Bangalore,2
PROD12399,Camera,Electronics,Supplier D,2023-10-06,2023-10-07,213,136,129,1450,1778,Bangalore,1
PROD12400,Shoes,Sports,Supplier D,2024-12-29,2025-01-05,443,93,27,242,463,Bangalore,7
PROD12401,Shoes,Home Appliances,Supplier B,2024-01-12,2024-01-18,182,143,159,1775,1954,Chennai,6
PROD12402,Camera,Fashion,Supplier A,2024-03-08,2024-03-15,87,55,58,377,590,Bangalore,7
PROD12403,Mixer,Fashion,Supplier A,2024-08-06,2024-08-13,113,115,295,1675,1788,Mumbai,7
PROD12404,Tablet,Sports,Supplier B,2024-12-22,2024-12-28,459,148,1,1770,2183,Chennai,6
PROD12405,Fan,Sports,Supplier A,2023-04-18,2023-04-20,416,62,107,668,925,Hyderabad,2
PROD12406,Watch,Home Appliances,Supplier C,2023-12-20,2023-12-27,372,90,76,282,724,Chennai,7
PROD12407,Tablet,Fashion,Supplier A,2024-06-14,2024-06-23,293,78,252,1325,1486,Delhi,9
PROD12408,Fan,Sports,Supplier B,2024-02-16,2024-02-22,468,77,298,1023,1436,Chennai,6
PROD12409,TV,Sports,Supplier B,2024-10-15,2024-10-20,92,108,146,1390,1594,Bangalore,5
PROD12410,Laptop,Electronics,Supplier E,2023-12-10,2023-12-17,23,135,229,249,590,Bangalore,7
PROD12411,Fan,Fashion,Supplier B,2023-08-29,2023-09-02,169,66,140,1695,2125,Mumbai,4
PROD12412,Fan,Electronics,Supplier E,2023-03-26,2023-04-04,315,68,78,808,1290,Mumbai,9
PROD12413,Shoes,Home Appliances,Supplier C,2023-06-29,2023-07-08,399,75,128,1714,1764,Mumbai,9
PROD12414,TV,Sports,Supplier B,2024-11-19,2024-11-25,194,136,196,349,632,Mumbai,6
PROD12415,Shoes,Sports,Supplier C,2023-02-28,2023-03-06,359,54,71,420,778,Bangalore,6
PROD12416,AC,Electronics,Supplier C,2023-11-05,2023-11-12,342,146,137,1215,1484,Mumbai,7
PROD12417,Shoes,Home Appliances,Supplier E,2024-05-13,2024-05-17,343,50,228,242,507,Bangalore,4
PROD12418,Camera,Sports,Supplier C,2023-01-04,2023-01-14,67,147,251,360,721,Delhi,10
PROD12419,Camera,Electronics,Supplier D,2023-09-25,2023-09-30,116,137,276,881,1074,Bangalore,5
PROD12420,Fan,Fashion,Supplier A,2024-06-13,2024-06-20,362,92,22,815,1156,Chennai,7
PROD12421,Fan,Fashion,Supplier A,2023-03-19,2023-03-28,441,148,223,986,1081,Mumbai,9
PROD12422,Mixer,Home Appliances,Supplier E,2023-06-02,2023-06-07,490,78,178,685,996,Delhi,5
PROD12423,Tablet,Sports,Supplier D,2023-07-27,2023-07-30,119,133,154,914,1311,Delhi,3
PROD12424,Watch,Electronics,Supplier B,2023-10-09,2023-10-14,437,106,208,1594,2023,Delhi,5
PROD12425,Shoes,Home Appliances,Supplier A,2024-10-07,2024-10-09,193,69,234,419,758,Delhi,2
PROD12426,Mixer,Sports,Supplier E,2023-07-04,2023-07-05,93,132,74,913,1321,Chennai,1
PROD12427,Laptop,Fashion,Supplier C,2024-11-07,2024-11-09,437,86,216,564,684,Delhi,2
PROD12428,Mixer,Sports,Supplier C,2024-02-09,2024-02-19,105,79,30,909,1140,Chennai,10
PROD12429,Phone,Electronics,Supplier B,2023-03-12,2023-03-13,433,52,29,1540,2007,Bangalore,1
PROD12430,Fan,Sports,Supplier E,2024-06-19,2024-06-22,308,52,144,952,1258,Mumbai,3
PROD12431,Watch,Home Appliances,Supplier D,2024-05-14,2024-05-19,370,113,235,1978,2058,Delhi,5
PROD12432,TV,Sports,Supplier C,2024-04-22,2024-04-25,76,99,78,1054,1104,Hyderabad,3
PROD12433,Camera,Electronics,Supplier B,2023-04-11,2023-04-15,381,135,229,1113,1332,Mumbai,4
PROD12434,Camera,Home Appliances,Supplier B,2024-06-03,2024-06-06,183,64,128,1990,2064,Delhi,3
PROD12435,Watch,Electronics,Supplier E,2024-07-12,2024-07-14,446,133,271,1642,1969,Delhi,2
PROD12436,TV,Home Appliances,Supplier D,2023-08-05,2023-08-12,305,107,94,856,1334,Chennai,7
PROD12437,Phone,Fashion,Supplier C,2023-04-11,2023-04-20,383,72,79,1061,1408,Hyderabad,9
PROD12438,Laptop,Home Appliances,Supplier E,2023-08-04,2023-08-14,238,60,101,1823,2145,Bangalore,10
PROD12439,Shoes,Sports,Supplier C,2023-11-25,2023-12-01,161,80,168,386,513,Chennai,6
PROD12440,Fan,Sports,Supplier A,2023-07-13,2023-07-19,177,69,249,1423,1609,Bangalore,6
PROD12441,Shoes,Fashion,Supplier D,2023-03-02,2023-03-03,35,75,270,1101,1190,Delhi,1
PROD12442,Shoes,Sports,Supplier E,2023-07-03,2023-07-06,224,123,207,895,1282,Bangalore,3
PROD12443,TV,Fashion,Supplier C,2023-02-07,2023-02-11,312,142,31,1652,1942,Delhi,4
PROD12444,Fan,Fashion,Supplier D,2024-11-18,2024-11-19,305,147,232,1358,1611,Chennai,1
PROD12445,Mixer,Sports,Supplier A,2023-06-22,2023-06-28,389,88,278,1661,1760,Bangalore,6
PROD12446,Tablet,Home Appliances,Supplier E,2024-02-16,2024-02-21,365,119,118,1482,1607,Chennai,5
PROD12447,AC,Home Appliances,Supplier D,2024-07-11,2024-07-13,128,112,44,542,674,Bangalore,2
PROD12448,Shoes,Electronics,Supplier C,2024-04-03,2024-04-04,461,120,56,1574,2043,Hyderabad,1
PROD12449,Camera,Electronics,Supplier B,2023-08-20,2023-08-25,194,115,246,1933,2013,Bangalore,5
PROD12450,TV,Home Appliances,Supplier C,2023-06-08,2023-06-10,476,132,103,1693,2040,Delhi,2
PROD12451,Phone,Home Appliances,Supplier D,2023-04-26,2023-05-06,393,106,40,680,881,Chennai,10
PROD12452,TV,Electronics,Supplier A,2024-06-04,2024-06-11,5,90,62,202,667,Mumbai,7
PROD12453,TV,Fashion,Supplier D,2024-04-21,2024-04-22,3,91,234,1480,1614,Hyderabad,1
PROD12454,Fan,Sports,Supplier E,2024-04-09,2024-04-16,124,63,91,731,971,Mumbai,7
PROD12455,Watch,Electronics,Supplier D,2023-03-19,2023-03-25,438,137,26,380,477,Mumbai,6
PROD12456,Phone,Fashion,Supplier E,2023-04-07,2023-04-12,67,56,221,1455,1782,Delhi,5
PROD12457,Mixer,Fashion,Supplier B,2024-08-01,2024-08-06,333,105,30,1442,1804,Hyderabad,5
PROD12458,Tablet,Electronics,Supplier E,2024-01-18,2024-01-25,130,107,118,1979,2178,Chennai,7
PROD12459,Fan,Fashion,Supplier B,2023-04-12,2023-04-14,350,148,175,962,1038,Delhi,2
PROD12460,TV,Home Appliances,Supplier E,2024-06-25,2024-06-30,38,135,111,961,1436,Delhi,5
PROD12461,Fan,Sports,Supplier E,2024-07-02,2024-07-09,207,81,238,1523,1647,Delhi,7
PROD12462,TV,Sports,Supplier A,2024-05-15,2024-05-19,148,105,59,1437,1812,Mumbai,4
PROD12463,Phone,Home Appliances,Supplier B,2024-10-14,2024-10-23,368,106,283,1417,1701,Chennai,9
PROD12464,Fan,Sports,Supplier C,2024-07-30,2024-08-05,196,120,61,1683,2001,Chennai,6
PROD12465,Fan,Home Appliances,Supplier E,2023-06-03,2023-06-04,279,104,181,223,716,Delhi,1
PROD12466,AC,Home Appliances,Supplier D,2023-04-11,2023-04-16,86,107,218,1645,1834,Delhi,5
PROD12467,Tablet,Electronics,Supplier E,2023-11-23,2023-11-24,170,96,161,573,926,Mumbai,1
PROD12468,Shoes,Electronics,Supplier D,2023-02-21,2023-02-26,238,60,59,1673,1830,Chennai,5
PROD12469,AC,Home Appliances,Supplier E,2024-11-18,2024-11-28,224,55,150,491,788,Mumbai,10
PROD12470,Phone,Home Appliances,Supplier E,2024-05-13,2024-05-20,305,148,100,757,1202,Hyderabad,7
PROD12471,Tablet,Fashion,Supplier B,2023-11-17,2023-11-24,132,57,252,507,936,Hyderabad,7
PROD12472,Laptop,Electronics,Supplier A,2024-08-25,2024-08-30,415,148,280,1872,2274,Chennai,5
PROD12473,Phone,Electronics,Supplier E,2023-04-09,2023-04-19,141,52,118,1996,2439,Hyderabad,10
PROD12474,Mixer,Home Appliances,Supplier E,2024-10-22,2024-10-30,53,130,229,779,987,Delhi,8
PROD12475,Mixer,Electronics,Supplier A,2023-01-28,2023-02-04,377,92,231,912,1315,Chennai,7
PROD12476,Camera,Electronics,Supplier A,2023-01-04,2023-01-07,142,134,141,1729,2174,Mumbai,3
PROD12477,Tablet,Sports,Supplier E,2024-02-12,2024-02-19,483,73,271,1329,1476,Mumbai,7
PROD12478,Mixer,Home Appliances,Supplier C,2023-02-28,2023-03-02,311,76,89,1004,1190,Delhi,2
PROD12479,Fan,Electronics,Supplier A,2024-10-24,2024-10-31,186,63,148,799,1146,Mumbai,7
PROD12480,AC,Sports,Supplier E,2023-12-27,2023-12-30,466,140,252,1827,2099,Chennai,3
PROD12481,Mixer,Home Appliances,Supplier D,2024-06-24,2024-07-02,159,76,264,1193,1372,Mumbai,8
PROD12482,TV,Fashion,Supplier D,2023-12-28,2024-01-05,50,51,84,1143,1335,Bangalore,8
PROD12483,AC,Sports,Supplier D,2023-03-05,2023-03-09,41,116,214,1749,2128,Delhi,4
PROD12484,TV,Electronics,Supplier E,2024-02-25,2024-02-27,212,98,236,1823,2142,Bangalore,2
PROD12485,Watch,Home Appliances,Supplier E,2024-01-16,2024-01-19,270,86,15,294,370,Bangalore,3
PROD12486,AC,Electronics,Supplier C,2023-06-13,2023-06-17,436,137,6,614,1004,Chennai,4
PROD12487,Shoes,Electronics,Supplier A,2024-07-25,2024-08-04,236,148,240,279,703,Chennai,10
PROD12488,Shoes,Electronics,Supplier A,2024-07-10,2024-07-15,116,66,164,1567,1793,Chennai,5
PROD12489,Tablet,Sports,Supplier B,2024-08-26,2024-09-04,172,101,33,1969,2097,Bangalore,9
PROD12490,Fan,Home Appliances,Supplier C,2023-02-10,2023-02-18,337,146,112,1302,1719,Chennai,8
PROD12491,Fan,Sports,Supplier B,2024-11-27,2024-12-01,456,122,270,1661,1936,Mumbai,4
PROD12492,Shoes,Home Appliances,Supplier B,2023-01-01,2023-01-06,334,118,131,1803,2169,Chennai,5
PROD12493,AC,Home Appliances,Supplier C,2023-01-26,2023-01-30,453,134,73,401,828,Bangalore,4
PROD12494,Watch,Fashion,Supplier A,2023-11-15,2023-11-16,412,131,65,1712,2030,Mumbai,1
PROD12495,TV,Fashion,Supplier B,2024-06-21,2024-06-27,283,122,68,447,714,Hyderabad,6
PROD12496,Phone,Sports,Supplier E,2024-12-22,2024-12-23,448,96,154,1643,1780,Bangalore,1
PROD12497,Camera,Sports,Supplier C,2023-01-03,2023-01-09,243,147,195,1092,1279,Chennai,6
PROD12498,AC,Sports,Supplier E,2024-03-24,2024-04-03,329,134,49,1237,1356,Chennai,10
PROD12499,AC,Fashion,Supplier C,2024-11-25,2024-12-03,249,74,192,896,1073,Chennai,8
PROD12500,Shoes,Electronics,Supplier B,2023-06-11,2023-06-16,259,50,68,1645,1946,Mumbai,5
PROD12501,Tablet,Fashion,Supplier A,2024-04-21,2024-05-01,301,142,223,1893,2136,Bangalore,10
PROD12502,Phone,Sports,Supplier C,2024-06-14,2024-06-24,272,81,239,1342,1437,Chennai,10
PROD12503,Tablet,Electronics,Supplier D,2024-11-01,2024-11-05,355,128,230,908,1147,Hyderabad,4
PROD12504,Shoes,Fashion,Supplier E,2023-09-03,2023-09-06,52,90,116,1154,1617,Bangalore,3
PROD12505,Watch,Electronics,Supplier A,2024-04-20,2024-04-29,97,145,12,514,663,Bangalore,9
PROD12506,TV,Sports,Supplier A,2023-10-22,2023-10-27,381,127,128,1411,1852,Bangalore,5
PROD12507,TV,Electronics,Supplier A,2023-01-03,2023-01-13,36,60,10,501,786,Delhi,10
PROD12508,Watch,Electronics,Supplier C,2023-09-10,2023-09-17,358,150,223,1485,1663,Hyderabad,7
PROD12509,Phone,Home Appliances,Supplier C,2023-02-14,2023-02-20,363,101,98,1853,1919,Bangalore,6
PROD12510,Camera,Home Appliances,Supplier A,2023-03-04,2023-03-09,3,51,33,1185,1395,Bangalore,5
PROD12511,Mixer,Home Appliances,Supplier A,2023-07-05,2023-07-12,142,65,125,1474,1899,Delhi,7
PROD12512,Phone,Home Appliances,Supplier C,2023-10-01,2023-10-06,169,143,64,1248,1658,Mumbai,5
PROD12513,AC,Fashion,Supplier D,2023-11-22,2023-11-28,137,143,263,814,941,Hyderabad,6
PROD12514,Camera,Fashion,Supplier D,2024-06-03,2024-06-09,97,81,58,1056,1137,Chennai,6
PROD12515,AC,Fashion,Supplier D,2023-01-27,2023-01-29,2,118,233,1939,2016,Bangalore,2
PROD12516,TV,Home Appliances,Supplier C,2023-02-14,2023-02-19,485,83,257,1955,2359,Delhi,5
PROD12517,AC,Sports,Supplier C,2023-10-19,2023-10-29,205,140,199,466,853,Delhi,10
PROD12518,Camera,Home Appliances,Supplier D,2023-07-28,2023-08-05,32,120,262,1764,1861,Chennai,8
PROD12519,AC,Fashion,Supplier E,2024-04-20,2024-04-25,421,129,241,1001,1354,Hyderabad,5
PROD12520,Phone,Home Appliances,Supplier C,2024-04-28,2024-05-06,320,130,200,1750,2080,Chennai,8
PROD12521,Phone,Fashion,Supplier C,2023-03-16,2023-03-24,450,88,176,1783,1928,Mumbai,8
PROD12522,Tablet,Home Appliances,Supplier C,2023-09-23,2023-09-27,10,96,132,549,929,Mumbai,4
PROD12523,Watch,Sports,Supplier B,2024-07-11,2024-07-12,280,83,92,432,535,Mumbai,1
PROD12524,Fan,Sports,Supplier E,2024-07-17,2024-07-21,182,87,144,451,531,Bangalore,4
PROD12525,AC,Electronics,Supplier A,2023-09-12,2023-09-17,244,71,61,1708,1773,Hyderabad,5
PROD12526,Fan,Sports,Supplier E,2023-04-13,2023-04-23,286,67,133,393,477,Hyderabad,10
PROD12527,Camera,Fashion,Supplier D,2024-10-07,2024-10-08,478,107,198,386,769,Bangalore,1
PROD12528,Laptop,Home Appliances,Supplier D,2023-09-07,2023-09-15,105,113,142,1744,1908,Hyderabad,8
PROD12529,Camera,Sports,Supplier D,2024-03-06,2024-03-08,31,78,85,1698,2184,Bangalore,2
PROD12530,Laptop,Electronics,Supplier D,2023-11-02,2023-11-09,271,71,50,492,701,Hyderabad,7
PROD12531,AC,Fashion,Supplier C,2023-06-09,2023-06-18,478,73,211,815,1303,Mumbai,9
PROD12532,Tablet,Electronics,Supplier B,2024-10-22,2024-10-31,397,80,78,257,504,Delhi,9
PROD12533,Fan,Fashion,Supplier C,2024-09-06,2024-09-16,6,106,274,342,745,Mumbai,10
PROD12534,Fan,Sports,Supplier E,2023-05-29,2023-06-03,209,98,253,1963,2416,Delhi,5
PROD12535,Camera,Home Appliances,Supplier C,2023-12-12,2023-12-22,213,85,227,470,636,Bangalore,10
PROD12536,Shoes,Home Appliances,Supplier D,2024-12-12,2024-12-19,376,143,101,1158,1602,Hyderabad,7
PROD12537,TV,Home Appliances,Supplier C,2023-11-17,2023-11-23,9,114,166,734,1190,Hyderabad,6
PROD12538,AC,Home Appliances,Supplier D,2024-01-25,2024-01-29,370,111,114,1937,2393,Chennai,4
